task_id,complexity_vector,prompt_data,ground_truth,status,a,b,c,parse_error,max_op_level,illegal_ops,has_illegal_ops,under_complex,topo_mismatch,operator_count
MCM_212_6976c0ff,"{'a': 2, 'b': 1, 'c': 2}",{'points': []},"{'formula': 'log(Abs(x - 1))', 'latex': '\\log{\\left(\\left|{x - 1}\\right| \\right)}', 'properties': {'singularities': ['analysis_error'], 'is_periodic': False, 'domain': 'Union(Interval.open(-oo, 1), Interval.open(1, oo))', 'error': 'Values out of bounds or non-finite'}}",failed,2,1,2,False,2,['Abs'],True,False,False,3
MCM_212_74136907,"{'a': 2, 'b': 1, 'c': 2}",{'points': []},"{'formula': 'log(exp(x))/(x - 1)', 'latex': '\\frac{\\log{\\left(e^{x} \\right)}}{x - 1}', 'properties': {'singularities': ['1'], 'is_periodic': False, 'domain': 'Union(Interval.open(-oo, 1), Interval.open(1, oo))', 'error': 'Values out of bounds or non-finite'}}",failed,2,1,2,False,0,[],False,True,False,3
MCM_212_11906624,"{'a': 2, 'b': 1, 'c': 2}",{'points': []},"{'formula': 'sin(log(x))/(x - 1)', 'latex': '\\frac{\\sin{\\left(\\log{\\left(x \\right)} \\right)}}{x - 1}', 'properties': {'singularities': ['0', '1'], 'is_periodic': False, 'domain': 'Union(Interval.open(0, 1), Interval.open(1, oo))', 'error': 'Values out of bounds or non-finite'}}",failed,2,1,2,False,1,[],False,False,False,5
MCM_212_2369f241,"{'a': 2, 'b': 1, 'c': 2}",{'points': []},"{'formula': 'cos(tan(x))/(x + 2)', 'latex': '\\frac{\\cos{\\left(\\tan{\\left(x \\right)} \\right)}}{x + 2}', 'properties': {'singularities': ['complex_or_infinite'], 'is_periodic': False, 'domain': 'Union(Complement(Interval.open(-oo, -2), Union(ImageSet(Lambda(_n, 2*_n*pi + pi/2), Integers), ImageSet(Lambda(_n, 2*_n*pi + 3*pi/2), Integers))), Complement(Interval.open(-2, oo), Union(ImageSet(Lambda(_n, 2*_n*pi + pi/2), Integers), ImageSet(Lambda(_n, 2*_n*pi + 3*pi/2), Integers))))', 'error': 'Values out of bounds or non-finite'}}",failed,2,1,2,False,1,[],False,False,False,5
MCM_212_bdce5ded,"{'a': 2, 'b': 1, 'c': 2}",{'points': []},"{'formula': 'sin(sin(x))/(x + 1)', 'latex': '\\frac{\\sin{\\left(\\sin{\\left(x \\right)} \\right)}}{x + 1}', 'properties': {'singularities': ['-1'], 'is_periodic': False, 'domain': 'Union(Interval.open(-oo, -1), Interval.open(-1, oo))', 'error': 'Values out of bounds or non-finite'}}",failed,2,1,2,False,1,[],False,False,False,5
MCM_212_1a5a3814,"{'a': 2, 'b': 1, 'c': 2}",{'points': []},"{'formula': 'log(log(x))/(x - 1)', 'latex': '\\frac{\\log{\\left(\\log{\\left(x \\right)} \\right)}}{x - 1}', 'properties': {'singularities': ['0', '1'], 'is_periodic': False, 'domain': 'Interval.open(1, oo)', 'error': 'Values out of bounds or non-finite'}}",failed,2,1,2,False,1,[],False,False,False,5
MCM_212_4d719d4c,"{'a': 2, 'b': 1, 'c': 2}",{'points': []},"{'formula': '2*exp(x)/(x + 1)', 'latex': '\\frac{2 e^{x}}{x + 1}', 'properties': {'singularities': ['-1'], 'is_periodic': False, 'domain': 'Union(Interval.open(-oo, -1), Interval.open(-1, oo))', 'error': 'Values out of bounds or non-finite'}}",failed,2,1,2,False,1,[],False,False,False,4
MCM_212_dd360bb5,"{'a': 2, 'b': 1, 'c': 2}",{'points': []},"{'formula': 'tan(sin(x))/(x - 1)', 'latex': '\\frac{\\tan{\\left(\\sin{\\left(x \\right)} \\right)}}{x - 1}', 'properties': {'singularities': ['complex_or_infinite'], 'is_periodic': False, 'domain': 'Union(Complement(Interval.open(-oo, 1), ConditionSet(x, Eq(cos(sin(x)), 0), Reals)), Complement(Interval.open(1, oo), ConditionSet(x, Eq(cos(sin(x)), 0), Reals)))', 'error': 'Values out of bounds or non-finite'}}",failed,2,1,2,False,1,[],False,False,False,5
MCM_212_ed2d5914,"{'a': 2, 'b': 1, 'c': 2}",{'points': []},"{'formula': '(2*x + cos(1))/(x + 2)', 'latex': '\\frac{2 x + \\cos{\\left(1 \\right)}}{x + 2}', 'properties': {'singularities': ['-2'], 'is_periodic': False, 'domain': 'Union(Interval.open(-oo, -2), Interval.open(-2, oo))', 'error': 'Values out of bounds or non-finite'}}",failed,2,1,2,False,1,[],False,False,False,6
MCM_212_42113393,"{'a': 2, 'b': 1, 'c': 2}",{'points': []},"{'formula': 'log(x**2)/(x - 2)', 'latex': '\\frac{\\log{\\left(x^{2} \\right)}}{x - 2}', 'properties': {'singularities': ['0', '2'], 'is_periodic': False, 'domain': 'Union(Interval.open(-oo, 0), Interval.open(0, 2), Interval.open(2, oo))', 'error': 'Values out of bounds or non-finite'}}",failed,2,1,2,False,1,[],False,False,False,5
MCM_212_55e69c80,"{'a': 2, 'b': 1, 'c': 2}",{'points': []},"{'formula': 'exp(5)*log(x)/(x + 2)', 'latex': '\\frac{e^{5} \\log{\\left(x \\right)}}{x + 2}', 'properties': {'singularities': ['-2', '0'], 'is_periodic': False, 'domain': 'Interval.open(0, oo)', 'error': 'Values out of bounds or non-finite'}}",failed,2,1,2,False,1,[],False,False,False,5
MCM_212_cb020fac,"{'a': 2, 'b': 1, 'c': 2}",{'points': []},"{'formula': 'cos(log(x))/(x + 2)', 'latex': '\\frac{\\cos{\\left(\\log{\\left(x \\right)} \\right)}}{x + 2}', 'properties': {'singularities': ['-2', '0'], 'is_periodic': False, 'domain': 'Interval.open(0, oo)', 'error': 'Values out of bounds or non-finite'}}",failed,2,1,2,False,1,[],False,False,False,5
MCM_220_b24a72f9,"{'a': 2, 'b': 2, 'c': 0}",{'points': []},"{'formula': 'log(2*x**2)', 'latex': '\\log{\\left(2 x^{2} \\right)}', 'properties': {'singularities': ['0'], 'is_periodic': False, 'domain': 'Union(Interval.open(-oo, 0), Interval.open(0, oo))', 'error': 'Values out of bounds or non-finite'}}",failed,2,2,0,False,1,[],False,True,True,3
MCM_221_66d07750,"{'a': 2, 'b': 2, 'c': 1}",{'points': []},"{'formula': 'gamma(log(x) + 1)', 'latex': '\\Gamma\\left(\\log{\\left(x \\right)} + 1\\right)', 'properties': {'singularities': ['0'], 'is_periodic': False, 'domain': 'analysis_timeout', 'error': 'only length-1 arrays can be converted to Python scalars'}}",failed,2,2,1,False,3,['gamma'],True,False,False,3
MCM_221_fe6789dd,"{'a': 2, 'b': 2, 'c': 1}",{'points': []},"{'formula': 'gamma(cos(x) + 1)', 'latex': '\\Gamma\\left(\\cos{\\left(x \\right)} + 1\\right)', 'properties': {'singularities': ['complex_or_infinite'], 'is_periodic': True, 'domain': 'analysis_timeout', 'period_value': '2*pi', 'error': 'only length-1 arrays can be converted to Python scalars'}}",failed,2,2,1,False,3,['gamma'],True,False,False,3
MCM_222_2238c987,"{'a': 2, 'b': 2, 'c': 2}",{'points': []},"{'formula': 'Abs(x)/(x - 1)', 'latex': '\\frac{\\left|{x}\\right|}{x - 1}', 'properties': {'singularities': ['1'], 'is_periodic': False, 'domain': 'Union(Interval.open(-oo, 1), Interval.open(1, oo))', 'error': 'Values out of bounds or non-finite'}}",failed,2,2,2,False,2,[],False,False,False,4
MCM_222_a586de97,"{'a': 2, 'b': 2, 'c': 2}",{'points': []},"{'formula': 'factorial(floor(Abs(x)))/(x + 2)', 'latex': '\\frac{\\left(\\left\\lfloor{\\left|{x}\\right|}\\right\\rfloor\\right)!}{x + 2}', 'properties': {'singularities': ['-2'], 'is_periodic': False, 'domain': 'analysis_timeout', 'error': 'Values out of bounds or non-finite'}}",failed,2,2,2,False,2,[],False,False,False,6
MCM_222_e71850d0,"{'a': 2, 'b': 2, 'c': 2}",{'points': []},"{'formula': 'Abs(x + 5)/x', 'latex': '\\frac{\\left|{x + 5}\\right|}{x}', 'properties': {'singularities': ['0'], 'is_periodic': False, 'domain': 'Union(Interval.open(-oo, 0), Interval.open(0, oo))', 'error': 'Values out of bounds or non-finite'}}",failed,2,2,2,False,2,[],False,False,False,4
MCM_222_bcb00fc7,"{'a': 2, 'b': 2, 'c': 2}",{'points': []},"{'formula': 'Abs(floor(x))/x', 'latex': '\\frac{\\left|{\\left\\lfloor{x}\\right\\rfloor}\\right|}{x}', 'properties': {'singularities': ['0'], 'is_periodic': False, 'domain': 'analysis_timeout', 'error': 'Values out of bounds or non-finite'}}",failed,2,2,2,False,2,[],False,False,False,4
MCM_222_3e5ea046,"{'a': 2, 'b': 2, 'c': 2}",{'points': []},"{'formula': '2*Abs(x)/(x + 2)', 'latex': '\\frac{2 \\left|{x}\\right|}{x + 2}', 'properties': {'singularities': ['-2'], 'is_periodic': False, 'domain': 'Union(Interval.open(-oo, -2), Interval.open(-2, oo))', 'error': 'Values out of bounds or non-finite'}}",failed,2,2,2,False,2,[],False,False,False,4
MCM_222_51a2fcd4,"{'a': 2, 'b': 2, 'c': 2}",{'points': []},"{'formula': 'log(floor(x))/(x + 1)', 'latex': '\\frac{\\log{\\left(\\left\\lfloor{x}\\right\\rfloor \\right)}}{x + 1}', 'properties': {'singularities': ['complex_or_infinite'], 'is_periodic': False, 'domain': 'analysis_timeout', 'error': 'Values out of bounds or non-finite'}}",failed,2,2,2,False,2,[],False,False,False,5
MCM_222_72e6f991,"{'a': 2, 'b': 2, 'c': 2}",{'points': []},"{'formula': '(x**2 + Abs(x))/(x + 1)', 'latex': '\\frac{x^{2} + \\left|{x}\\right|}{x + 1}', 'properties': {'singularities': ['-1'], 'is_periodic': False, 'domain': 'Union(Interval.open(-oo, -1), Interval.open(-1, oo))', 'error': 'Values out of bounds or non-finite'}}",failed,2,2,2,False,2,[],False,False,False,6
MCM_222_c7d6c498,"{'a': 2, 'b': 2, 'c': 2}",{'points': []},"{'formula': 'sqrt(tan(x))/(x - 1)', 'latex': '\\frac{\\sqrt{\\tan{\\left(x \\right)}}}{x - 1}', 'properties': {'singularities': ['complex_or_infinite'], 'is_periodic': False, 'domain': 'Union(Complement(Interval.Ropen(0, 1), Union(ImageSet(Lambda(_n, 2*_n*pi + pi/2), Integers), ImageSet(Lambda(_n, 2*_n*pi + 3*pi/2), Integers))), Complement(Interval.open(1, pi/2), Union(ImageSet(Lambda(_n, 2*_n*pi + pi/2), Integers), ImageSet(Lambda(_n, 2*_n*pi + 3*pi/2), Integers))))', 'error': 'Values out of bounds or non-finite'}}",failed,2,2,2,False,1,[],False,True,False,5
MCM_222_c2d78f05,"{'a': 2, 'b': 2, 'c': 2}",{'points': []},"{'formula': 'cos(sin(x))/(x - 1)', 'latex': '\\frac{\\cos{\\left(\\sin{\\left(x \\right)} \\right)}}{x - 1}', 'properties': {'singularities': ['1'], 'is_periodic': False, 'domain': 'Union(Interval.open(-oo, 1), Interval.open(1, oo))', 'error': 'Values out of bounds or non-finite'}}",failed,2,2,2,False,1,[],False,True,False,5
MCM_222_34443913,"{'a': 2, 'b': 2, 'c': 2}",{'points': []},"{'formula': 'gamma(sin(x) + 1)/(x + 2)', 'latex': '\\frac{\\Gamma\\left(\\sin{\\left(x \\right)} + 1\\right)}{x + 2}', 'properties': {'singularities': ['-2'], 'is_periodic': False, 'domain': 'analysis_timeout', 'error': 'only length-1 arrays can be converted to Python scalars'}}",failed,2,2,2,False,3,['gamma'],True,False,False,6
MCM_222_99c70fbb,"{'a': 2, 'b': 2, 'c': 2}",{'points': []},"{'formula': 'tan(exp(x))/(x + 1)', 'latex': '\\frac{\\tan{\\left(e^{x} \\right)}}{x + 1}', 'properties': {'singularities': ['complex_or_infinite'], 'is_periodic': False, 'domain': 'Union(Complement(Interval.open(-oo, -1), Union(ImageSet(Lambda(_n, log(2*_n*pi + pi/2)), Integers), ImageSet(Lambda(_n, log(2*_n*pi + 3*pi/2)), Integers))), Complement(Interval.open(-1, oo), Union(ImageSet(Lambda(_n, log(2*_n*pi + pi/2)), Integers), ImageSet(Lambda(_n, log(2*_n*pi + 3*pi/2)), Integers))))', 'error': 'Values out of bounds or non-finite'}}",failed,2,2,2,False,1,[],False,True,False,5
MCM_222_1a76d6e5,"{'a': 2, 'b': 2, 'c': 2}",{'points': []},"{'formula': 'exp(tan(4))/x', 'latex': '\\frac{e^{\\tan{\\left(4 \\right)}}}{x}', 'properties': {'singularities': ['0'], 'is_periodic': False, 'domain': 'Union(Interval.open(-oo, 0), Interval.open(0, oo))', 'error': 'Values out of bounds or non-finite'}}",failed,2,2,2,False,1,[],False,True,False,4
MCM_231_fc30ac31,"{'a': 2, 'b': 3, 'c': 1}",{'points': []},"{'formula': 'gamma(zeta(floor(x)))', 'latex': '\\Gamma\\left(\\zeta\\left(\\left\\lfloor{x}\\right\\rfloor\\right)\\right)', 'properties': {'singularities': ['complex_or_infinite'], 'is_periodic': False, 'domain': 'analysis_timeout', 'error': ""name 'zeta' is not defined""}}",failed,2,3,1,False,3,[],False,False,False,3
MCM_231_899813aa,"{'a': 2, 'b': 3, 'c': 1}",{'points': []},"{'formula': 'gamma(floor(zeta(x)) + 1)', 'latex': '\\Gamma\\left(\\left\\lfloor{\\zeta\\left(x\\right)}\\right\\rfloor + 1\\right)', 'properties': {'singularities': ['complex_or_infinite'], 'is_periodic': False, 'domain': 'analysis_timeout', 'error': ""name 'zeta' is not defined""}}",failed,2,3,1,False,3,[],False,False,False,4
MCM_232_dab92ce0,"{'a': 2, 'b': 3, 'c': 2}",{'points': []},"{'formula': 'besselj(0, x)/(x - 0.5)', 'latex': '\\frac{J_{0}\\left(x\\right)}{x - 0.5}', 'properties': {'singularities': ['0.500000000000000'], 'is_periodic': False, 'domain': 'analysis_timeout', 'error': ""name 'besselj' is not defined""}}",failed,2,3,2,False,3,[],False,False,False,4
MCM_232_e277e1de,"{'a': 2, 'b': 3, 'c': 2}",{'points': []},"{'formula': 'erf(x)/(x**2 - 1)', 'latex': '\\frac{\\operatorname{erf}{\\left(x \\right)}}{x^{2} - 1}', 'properties': {'singularities': ['-1', '1'], 'is_periodic': False, 'domain': 'analysis_timeout', 'error': 'only length-1 arrays can be converted to Python scalars'}}",failed,2,3,2,False,3,[],False,False,False,5
MCM_232_f82bdd66,"{'a': 2, 'b': 3, 'c': 2}",{'points': []},"{'formula': 'Abs(log(x))/(x - 1)', 'latex': '\\frac{\\left|{\\log{\\left(x \\right)}}\\right|}{x - 1}', 'properties': {'singularities': ['0', '1'], 'is_periodic': False, 'domain': 'Union(Interval.open(0, 1), Interval.open(1, oo))', 'error': 'Values out of bounds or non-finite'}}",failed,2,3,2,False,2,[],False,True,False,5
MCM_232_3f645ded,"{'a': 2, 'b': 3, 'c': 2}",{'points': []},"{'formula': 'besselj(0, tan(4))/x', 'latex': '\\frac{J_{0}\\left(\\tan{\\left(4 \\right)}\\right)}{x}', 'properties': {'singularities': ['0'], 'is_periodic': False, 'domain': 'Union(Interval.open(-oo, 0), Interval.open(0, oo))', 'error': ""name 'besselj' is not defined""}}",failed,2,3,2,False,3,[],False,False,False,4
MCM_232_eb3d5b1d,"{'a': 2, 'b': 3, 'c': 2}",{'points': []},"{'formula': 'gamma(erf(3) + 1)/(x - 2)', 'latex': '\\frac{\\Gamma\\left(\\operatorname{erf}{\\left(3 \\right)} + 1\\right)}{x - 2}', 'properties': {'singularities': ['2'], 'is_periodic': False, 'domain': 'Union(Interval.open(-oo, 2), Interval.open(2, oo))', 'error': 'Values out of bounds or non-finite'}}",failed,2,3,2,False,3,[],False,False,False,6
MCM_232_206ec103,"{'a': 2, 'b': 3, 'c': 2}",{'points': []},"{'formula': 'sin(Abs(x))/(x - 1)', 'latex': '\\frac{\\sin{\\left(\\left|{x}\\right| \\right)}}{x - 1}', 'properties': {'singularities': ['1'], 'is_periodic': False, 'domain': 'Union(Interval.open(-oo, 1), Interval.open(1, oo))', 'error': 'Values out of bounds or non-finite'}}",failed,2,3,2,False,2,[],False,True,False,5
MCM_232_0cfb5d26,"{'a': 2, 'b': 3, 'c': 2}",{'points': []},"{'formula': 'tan(sqrt(x))/(x - 2)', 'latex': '\\frac{\\tan{\\left(\\sqrt{x} \\right)}}{x - 2}', 'properties': {'singularities': ['complex_or_infinite'], 'is_periodic': False, 'domain': 'Union(Complement(Interval.Ropen(0, 2), Union(ImageSet(Lambda(x, x**2), Intersection(ImageSet(Lambda(_n, 2*_n*pi + pi/2), Integers), Interval(0, oo))), ImageSet(Lambda(x, x**2), Intersection(ImageSet(Lambda(_n, 2*_n*pi + 3*pi/2), Integers), Interval(0, oo))))), Complement(Interval.open(2, oo), Union(ImageSet(Lambda(x, x**2), Intersection(ImageSet(Lambda(_n, 2*_n*pi + pi/2), Integers), Interval(0, oo))), ImageSet(Lambda(x, x**2), Intersection(ImageSet(Lambda(_n, 2*_n*pi + 3*pi/2), Integers), Interval(0, oo))))))', 'error': 'Values out of bounds or non-finite'}}",failed,2,3,2,False,1,[],False,True,False,5
MCM_232_b12f181a,"{'a': 2, 'b': 3, 'c': 2}",{'points': []},"{'formula': 'sqrt(sin(x))/(x - 2)', 'latex': '\\frac{\\sqrt{\\sin{\\left(x \\right)}}}{x - 2}', 'properties': {'singularities': ['2'], 'is_periodic': False, 'domain': 'Union(Interval.Ropen(0, 2), Interval.Lopen(2, pi))', 'error': 'Values out of bounds or non-finite'}}",failed,2,3,2,False,1,[],False,True,False,5
MCM_232_6a3a8507,"{'a': 2, 'b': 3, 'c': 2}",{'points': []},"{'formula': 'floor(3*x)/(x + 2)', 'latex': '\\frac{\\left\\lfloor{3 x}\\right\\rfloor}{x + 2}', 'properties': {'singularities': ['-2'], 'is_periodic': False, 'domain': 'analysis_timeout', 'error': 'Values out of bounds or non-finite'}}",failed,2,3,2,False,2,[],False,True,False,5
MCM_232_7924bfe1,"{'a': 2, 'b': 3, 'c': 2}",{'points': []},"{'formula': 'besselj(0, x)*floor(x)/x', 'latex': '\\frac{J_{0}\\left(x\\right) \\left\\lfloor{x}\\right\\rfloor}{x}', 'properties': {'singularities': ['0'], 'is_periodic': False, 'domain': 'analysis_timeout', 'error': ""name 'besselj' is not defined""}}",failed,2,3,2,False,3,[],False,False,False,4
MCM_232_43f31f2e,"{'a': 2, 'b': 3, 'c': 2}",{'points': []},"{'formula': 'cos(erf(x))/x', 'latex': '\\frac{\\cos{\\left(\\operatorname{erf}{\\left(x \\right)} \\right)}}{x}', 'properties': {'singularities': ['0'], 'is_periodic': False, 'domain': 'analysis_timeout', 'error': 'only length-1 arrays can be converted to Python scalars'}}",failed,2,3,2,False,3,[],False,False,False,4
MCM_232_96c866f0,"{'a': 2, 'b': 3, 'c': 2}",{'points': []},"{'formula': 'log(floor(x))/x', 'latex': '\\frac{\\log{\\left(\\left\\lfloor{x}\\right\\rfloor \\right)}}{x}', 'properties': {'singularities': ['complex_or_infinite'], 'is_periodic': False, 'domain': 'analysis_timeout', 'error': 'Values out of bounds or non-finite'}}",failed,2,3,2,False,2,[],False,True,False,4
MCM_232_b2b99a89,"{'a': 2, 'b': 3, 'c': 2}",{'points': []},"{'formula': 'floor(x)/(x - 2)', 'latex': '\\frac{\\left\\lfloor{x}\\right\\rfloor}{x - 2}', 'properties': {'singularities': ['2'], 'is_periodic': False, 'domain': 'analysis_timeout', 'error': 'Values out of bounds or non-finite'}}",failed,2,3,2,False,2,[],False,True,False,4
MCM_232_4ad8aa33,"{'a': 2, 'b': 3, 'c': 2}",{'points': []},"{'formula': 'sin(2*x)/x', 'latex': '\\frac{\\sin{\\left(2 x \\right)}}{x}', 'properties': {'singularities': ['0'], 'is_periodic': False, 'domain': 'Union(Interval.open(-oo, 0), Interval.open(0, oo))', 'error': 'Values out of bounds or non-finite'}}",failed,2,3,2,False,1,[],False,True,False,4
MCM_233_1384be49,"{'a': 2, 'b': 3, 'c': 3}",{'points': []},"{'formula': 'gamma(gamma(Abs(x) + 1) + 1)', 'latex': '\\Gamma\\left(\\Gamma\\left(\\left|{x}\\right| + 1\\right) + 1\\right)', 'properties': {'singularities': ['complex_or_infinite'], 'is_periodic': False, 'domain': 'analysis_timeout', 'error': 'only length-1 arrays can be converted to Python scalars'}}",failed,2,3,3,False,3,[],False,False,False,5
MCM_233_10922707,"{'a': 2, 'b': 3, 'c': 3}",{'points': []},"{'formula': 'zeta(log(gamma(x)))', 'latex': '\\zeta\\left(\\log{\\left(\\Gamma\\left(x\\right) \\right)}\\right)', 'properties': {'singularities': ['complex_or_infinite'], 'is_periodic': False, 'domain': 'analysis_timeout', 'error': ""name 'zeta' is not defined""}}",failed,2,3,3,False,3,[],False,False,False,3
MCM_233_3fd1c408,"{'a': 2, 'b': 3, 'c': 3}",{'points': []},"{'formula': 'zeta(Piecewise((Piecewise((5, x > -3), (-5, True)), x > 3), (0, True)))', 'latex': '\\zeta\\left(\\begin{cases} \\begin{cases} 5 & \\text{for}\\: x > -3 \\\\-5 & \\text{otherwise} \\end{cases} & \\text{for}\\: x > 3 \\\\0 & \\text{otherwise} \\end{cases}\\right)', 'properties': {'singularities': ['complex_or_infinite'], 'is_periodic': False, 'domain': 'analysis_timeout', 'error': ""name 'zeta' is not defined""}}",failed,2,3,3,False,3,[],False,False,False,3
MCM_233_ddd66fec,"{'a': 2, 'b': 3, 'c': 3}",{'points': []},"{'formula': 'log(floor(x)**3)', 'latex': '\\log{\\left(\\left\\lfloor{x}\\right\\rfloor^{3} \\right)}', 'properties': {'singularities': ['complex_or_infinite'], 'is_periodic': False, 'domain': 'analysis_timeout', 'error': 'Values out of bounds or non-finite'}}",failed,2,3,3,False,2,[],False,True,False,3
MCM_233_596dcc2d,"{'a': 2, 'b': 3, 'c': 3}",{'points': []},"{'formula': 'zeta(Piecewise((x, x > 2), (0, True)))', 'latex': '\\zeta\\left(\\begin{cases} x & \\text{for}\\: x > 2 \\\\0 & \\text{otherwise} \\end{cases}\\right)', 'properties': {'singularities': ['complex_or_infinite'], 'is_periodic': False, 'domain': 'analysis_timeout', 'error': ""name 'zeta' is not defined""}}",failed,2,3,3,False,3,[],False,False,False,2
MCM_300_a30aeb78,"{'a': 3, 'b': 0, 'c': 0}",{'points': []},"{'formula': '68719476736*x**18*sqrt((x**2 + 4)**3)', 'latex': '68719476736 x^{18} \\sqrt{\\left(x^{2} + 4\\right)^{3}}', 'properties': {'singularities': ['complex_or_infinite'], 'is_periodic': False, 'domain': 'Interval(-oo, oo)', 'error': 'Values out of bounds or non-finite'}}",failed,3,0,0,False,0,[],False,False,True,5
MCM_301_e428129d,"{'a': 3, 'b': 0, 'c': 1}",{'points': []},"{'formula': '4*x**4*(x**2 + 2)**2*(x**4)**(1/4)', 'latex': '4 x^{4} \\left(x^{2} + 2\\right)^{2} \\sqrt[4]{x^{4}}', 'properties': {'singularities': ['complex_or_infinite'], 'is_periodic': False, 'domain': 'Interval(-oo, oo)', 'error': 'Values out of bounds or non-finite'}}",failed,3,0,1,False,2,['Abs'],True,False,False,6
MCM_301_33110b2d,"{'a': 3, 'b': 0, 'c': 1}",{'points': []},"{'formula': '156767343538123*x**4*(sqrt(x) + 2*x)**2*(sqrt(x) + x**4 + 9)*sqrt(x**2)/1000000000000', 'latex': '\\frac{156767343538123 x^{4} \\left(\\sqrt{x} + 2 x\\right)^{2} \\left(\\sqrt{x} + x^{4} + 9\\right) \\sqrt{x^{2}}}{1000000000000}', 'properties': {'singularities': ['complex_or_infinite'], 'is_periodic': False, 'domain': 'Interval(0, oo)', 'error': 'Values out of bounds or non-finite'}}",failed,3,0,1,False,2,['Abs'],True,False,False,8
MCM_301_1b272e89,"{'a': 3, 'b': 0, 'c': 1}",{'points': []},"{'formula': 'x**3*(x + 1)*(x + 2) + x**3*(x + 2)**3 + sqrt(sqrt(x) + 9*x**3)', 'latex': 'x^{3} \\left(x + 1\\right) \\left(x + 2\\right) + x^{3} \\left(x + 2\\right)^{3} + \\sqrt{\\sqrt{x} + 9 x^{3}}', 'properties': {'singularities': ['complex_or_infinite'], 'is_periodic': False, 'domain': 'Interval(0, oo)', 'error': 'Values out of bounds or non-finite'}}",failed,3,0,1,False,0,[],False,False,False,11
MCM_301_67643cc7,"{'a': 3, 'b': 0, 'c': 1}",{'points': []},"{'formula': '45254833995939*x**6*(14142135623731*sqrt(x) + 10000000000000*x**2 + 30000000000000*x)*(x**3 + x**2 + 3*x + 4)*sqrt(x**3)/2500000000000000000000000', 'latex': '\\frac{45254833995939 x^{6} \\left(14142135623731 \\sqrt{x} + 10000000000000 x^{2} + 30000000000000 x\\right) \\left(x^{3} + x^{2} + 3 x + 4\\right) \\sqrt{x^{3}}}{2500000000000000000000000}', 'properties': {'singularities': ['complex_or_infinite'], 'is_periodic': False, 'domain': 'Interval(0, oo)', 'error': 'Values out of bounds or non-finite'}}",failed,3,0,1,False,0,[],False,False,False,12
MCM_301_cf1f1e68,"{'a': 3, 'b': 0, 'c': 1}",{'points': []},"{'formula': '4*x**11*(x + 3)*(4*x**2*sqrt(x + 4) + (x + 2)**2)', 'latex': '4 x^{11} \\left(x + 3\\right) \\left(4 x^{2} \\sqrt{x + 4} + \\left(x + 2\\right)^{2}\\right)', 'properties': {'singularities': ['complex_or_infinite'], 'is_periodic': False, 'domain': 'Interval(-4, oo)', 'error': 'Values out of bounds or non-finite'}}",failed,3,0,1,False,0,[],False,False,False,10
MCM_301_da176b2f,"{'a': 3, 'b': 0, 'c': 1}",{'points': []},"{'formula': 'x**2*sqrt(x*(x**4 + 1))*(16*x**2 + 1953125*x + 1953125)', 'latex': 'x^{2} \\sqrt{x \\left(x^{4} + 1\\right)} \\left(16 x^{2} + 1953125 x + 1953125\\right)', 'properties': {'singularities': ['complex_or_infinite'], 'is_periodic': False, 'domain': 'Interval(0, oo)', 'error': 'Values out of bounds or non-finite'}}",failed,3,0,1,False,0,[],False,False,False,9
MCM_301_891e9283,"{'a': 3, 'b': 0, 'c': 1}",{'points': []},"{'formula': '16384*x**30', 'latex': '16384 x^{30}', 'properties': {'singularities': ['complex_or_infinite'], 'is_periodic': False, 'domain': 'Reals', 'error': 'Values out of bounds or non-finite'}}",failed,3,0,1,False,0,[],False,False,False,2
MCM_301_e6c92404,"{'a': 3, 'b': 0, 'c': 1}",{'points': []},"{'formula': '122474487139159*sqrt(2)*sqrt(x**2*(sqrt(x) + 2*x)*(2*x + 1))/50000000000000', 'latex': '\\frac{122474487139159 \\sqrt{2} \\sqrt{x^{2} \\left(\\sqrt{x} + 2 x\\right) \\left(2 x + 1\\right)}}{50000000000000}', 'properties': {'singularities': ['complex_or_infinite'], 'is_periodic': False, 'domain': 'Interval(0, oo)', 'error': 'Values out of bounds or non-finite'}}",failed,3,0,1,False,2,['Abs'],True,False,False,9
MCM_301_c79b57fe,"{'a': 3, 'b': 0, 'c': 1}",{'points': []},"{'formula': '2*x*(x + 1)**6*(2*x**4 + x**2 + 4*x + sqrt(x**3))', 'latex': '2 x \\left(x + 1\\right)^{6} \\left(2 x^{4} + x^{2} + 4 x + \\sqrt{x^{3}}\\right)', 'properties': {'singularities': ['complex_or_infinite'], 'is_periodic': False, 'domain': 'Interval(0, oo)', 'error': 'Values out of bounds or non-finite'}}",failed,3,0,1,False,0,[],False,False,False,10
MCM_301_dd4459fa,"{'a': 3, 'b': 0, 'c': 1}",{'points': []},"{'formula': '4194304*x**9*(3*x + 2)*(9*x**2 + 2)', 'latex': '4194304 x^{9} \\left(3 x + 2\\right) \\left(9 x^{2} + 2\\right)', 'properties': {'singularities': ['complex_or_infinite'], 'is_periodic': False, 'domain': 'Reals', 'error': 'Values out of bounds or non-finite'}}",failed,3,0,1,False,0,[],False,False,False,7
